,artist,danceability,energy,key,loudness,acousticness,liveness,valence,tempo,duration_ms,major,minor
312,Drake,0.625,0.347,8,-10.791,0.0547,0.235,0.312,102.979,251960,0,1
313,Drake,0.789,0.77,9,-6.452,0.137,0.212,0.436,109.958,270187,1,0
314,Drake,0.616,0.486,1,-10.166,0.504,0.126,0.396,91.757,322160,0,1
315,Drake,0.776,0.415,6,-7.408,0.00416,0.0721,0.283,100.003,227880,0,1
316,Drake,0.651,0.48,6,-9.481,0.422,0.141,0.483,74.99,296400,0,1
317,Drake,0.834,0.661,7,-8.377,0.00994,0.0725,0.579,120.174,224027,1,0
318,Drake,0.419,0.498,4,-8.86,0.0572,0.191,0.132,70.383,255853,0,1
319,Drake,0.728,0.556,6,-5.909,0.189,0.139,0.152,140.643,261853,1,0
320,Drake,0.52,0.79,2,-5.392,0.13,0.112,0.251,164.227,433800,1,0
321,Drake,0.453,0.465,3,-5.811,0.141,0.382,0.476,77.075,236360,1,0
322,Drake,0.866,0.502,1,-6.941,0.072,0.116,0.397,122.059,268253,1,0
323,Drake,0.67,0.705,4,-8.359,0.273,0.14,0.502,157.623,240960,0,1
324,Tory Lanez,0.633,0.715,1,-7.47,0.0141,0.121,0.545,154.95,191967,1,0
325,Tory Lanez,0.772,0.457,7,-8.359,0.00193,0.0739,0.527,111.997,212450,1,0
326,Tory Lanez,0.323,0.605,2,-9.208,0.174,0.253,0.461,105.026,115429,0,1
327,Tory Lanez,0.645,0.534,6,-10.8,0.157,0.0863,0.463,105.02,226467,0,1
328,Tory Lanez,0.607,0.735,4,-6.065,0.253,0.11,0.964,88.894,151967,0,1
329,Tory Lanez,0.546,0.845,1,-5.884,0.00341,0.45,0.581,162.101,254764,0,1
330,Tory Lanez,0.676,0.659,11,-5.123,0.194,0.283,0.595,134.985,193994,0,1
331,Tory Lanez,0.672,0.714,5,-7.545,0.00958,0.191,0.686,115.977,211324,0,1
332,Tory Lanez,0.498,0.931,10,-6.182,0.139,0.111,0.731,193.434,141333,0,1
333,Tory Lanez,0.476,0.638,9,-8.636,0.151,0.13,0.634,92.01,203562,1,0
334,Tory Lanez,0.619,0.837,11,-7.665,0.0356,0.119,0.471,131.896,258667,1,0
335,Tory Lanez,0.601,0.384,10,-12.795,0.0593,0.167,0.114,113.238,403264,0,1
336,Tory Lanez,0.44,0.333,6,-17.7,0.0185,0.285,0.397,84.404,190789,0,1
337,Tory Lanez,0.532,0.333,6,-12.677,0.144,0.115,0.581,123.008,177508,1,0
338,Tory Lanez,0.594,0.418,6,-12.357,0.00775,0.114,0.149,125.62,184875,1,0
339,Tory Lanez,0.613,0.297,11,-13.343,0.112,0.353,0.277,125.152,213944,0,1
340,Tory Lanez,0.528,0.415,4,-13.294,0.0686,0.2,0.325,77.876,146199,0,1
341,Tory Lanez,0.53,0.299,3,-18.816,0.0631,0.13,0.289,75.37,164736,0,1
342,Tory Lanez,0.698,0.293,5,-19.799,0.0184,0.132,0.504,89.977,217056,0,1
343,Tory Lanez,0.512,0.266,10,-17.295,0.427,0.0829,0.375,110.504,228497,0,1
344,Tory Lanez,0.53,0.517,5,-9.253,0.387,0.176,0.381,137.554,326813,0,1
345,Tory Lanez,0.442,0.542,5,-9.178,0.114,0.588,0.629,76.027,250547,0,1
346,Tory Lanez,0.585,0.593,9,-9.0,0.512,0.237,0.45,120.209,195040,1,0
347,Tory Lanez,0.521,0.368,6,-9.533,0.468,0.138,0.607,123.423,178547,1,0
348,Tory Lanez,0.575,0.494,8,-9.184,0.513,0.117,0.329,62.508,96840,1,0
349,Tory Lanez,0.571,0.691,5,-8.137,0.271,0.297,0.5,81.091,268947,0,1
350,Tory Lanez,0.661,0.563,0,-10.39,0.0404,0.0823,0.78,179.957,254667,0,1
351,Tory Lanez,0.494,0.347,11,-10.728,0.589,0.0876,0.4,97.003,207693,0,1
352,Tory Lanez,0.509,0.435,4,-10.231,0.324,0.0989,0.222,75.2,146000,0,1
353,Tory Lanez,0.499,0.616,1,-6.519,0.537,0.18,0.387,121.897,234360,0,1
354,Tory Lanez,0.609,0.534,8,-8.112,0.691,0.397,0.738,115.855,237413,0,1
355,Tory Lanez,0.516,0.448,10,-11.403,0.721,0.122,0.494,89.682,384773,0,1
356,Tory Lanez,0.525,0.681,7,-8.111,0.207,0.656,0.28,101.666,190613,0,1
357,Tory Lanez,0.816,0.691,7,-9.558,0.0519,0.41,0.712,149.976,245213,0,1
358,Tory Lanez,0.702,0.567,10,-7.523,0.0375,0.246,0.162,135.081,245333,1,0
359,Tory Lanez,0.928,0.714,1,-7.249,0.0176,0.101,0.434,125.87,205714,1,0
360,Tory Lanez,0.874,0.753,4,-2.734,0.145,0.131,0.261,100.063,201900,0,1
361,Tory Lanez,0.891,0.635,1,-8.225,0.0427,0.235,0.897,131.001,234547,1,0
362,Tory Lanez,0.906,0.364,5,-10.03,0.000395,0.104,0.0815,104.025,147692,0,1
363,Tory Lanez,0.928,0.444,2,-12.125,0.0388,0.0737,0.458,129.912,136615,1,0
364,Tory Lanez,0.79,0.644,5,-8.408,0.0778,0.402,0.578,101.174,170707,0,1
365,Tory Lanez,0.83,0.407,5,-12.168,0.0321,0.0942,0.253,85.039,158147,1,0
366,Tory Lanez,0.632,0.658,8,-7.43,0.0305,0.194,0.45,92.987,282104,1,0
367,Tory Lanez,0.459,0.497,5,-5.3,0.238,0.0805,0.0775,106.128,219000,1,0
368,Tory Lanez,0.592,0.822,4,-4.955,0.0438,0.109,0.523,80.053,253500,1,0
369,Tory Lanez,0.61,0.851,7,-4.66,0.113,0.178,0.733,81.471,380613,0,1
370,Tory Lanez,0.724,0.375,1,-14.898,0.518,0.1,0.819,95.504,48000,1,0
371,Tory Lanez,0.6,0.84,1,-5.34,0.0109,0.285,0.255,94.203,249574,1,0
372,Tory Lanez,0.378,0.443,2,-10.469,0.767,0.177,0.536,74.214,195000,0,1
373,Tory Lanez,0.525,0.705,1,-7.427,0.133,0.36,0.512,140.128,318526,1,0
374,Tory Lanez,0.526,0.831,10,-7.226,0.293,0.384,0.797,109.524,190244,0,1
375,Tory Lanez,0.617,0.541,2,-7.277,0.153,0.182,0.387,128.499,151953,1,0
376,Tory Lanez,0.616,0.728,10,-6.274,0.0109,0.119,0.374,86.37,329302,0,1
377,Tory Lanez,0.826,0.586,1,-9.612,0.00583,0.119,0.308,118.006,158977,1,0
378,Tory Lanez,0.685,0.753,9,-4.596,0.149,0.0601,0.518,183.003,146885,1,0
379,Tory Lanez,0.427,0.458,1,-9.701,0.687,0.189,0.402,158.058,199993,1,0
380,Tory Lanez,0.589,0.875,6,-4.867,0.168,0.183,0.851,82.265,304941,1,0
381,Tory Lanez,0.598,0.703,8,-7.367,0.0654,0.158,0.712,92.665,248355,0,1
382,Tory Lanez,0.548,0.886,1,-6.796,0.431,0.176,0.198,86.566,294900,1,0
383,Tory Lanez,0.558,0.642,5,-7.627,0.0199,0.102,0.0721,149.917,151628,1,0
384,Tory Lanez,0.665,0.457,10,-8.765,0.0743,0.109,0.152,106.628,120841,1,0
385,Tory Lanez,0.8,0.774,5,-4.576,0.0667,0.31,0.595,120.013,174848,0,1
386,Tory Lanez,0.6,0.468,11,-11.331,0.0539,0.237,0.242,87.669,169763,1,0
387,Tory Lanez,0.685,0.748,10,-6.849,0.0826,0.171,0.412,94.682,184933,0,1
388,Tory Lanez,0.735,0.715,1,-6.448,0.0423,0.196,0.226,144.901,204117,1,0
389,Tory Lanez,0.932,0.708,0,-5.388,0.147,0.301,0.837,119.996,131791,0,1
390,Tory Lanez,0.408,0.744,11,-5.951,0.126,0.136,0.193,78.771,255035,0,1
391,Tory Lanez,0.604,0.796,10,-6.909,0.174,0.118,0.766,93.545,205032,0,1
392,Tory Lanez,0.798,0.699,7,-6.323,0.0649,0.245,0.443,102.021,173870,1,0
393,Tory Lanez,0.653,0.665,8,-7.021,0.0475,0.0712,0.418,204.173,144098,1,0
394,Tory Lanez,0.798,0.521,7,-8.3,0.0441,0.134,0.262,111.735,175640,0,1
395,Tory Lanez,0.423,0.832,11,-4.996,0.125,0.148,0.588,169.593,196169,0,1
396,Tory Lanez,0.404,0.558,8,-7.913,0.0413,0.0766,0.161,148.44,133720,1,0
397,Tory Lanez,0.767,0.48,11,-8.158,0.151,0.108,0.523,175.894,112011,1,0
398,Tory Lanez,0.575,0.838,6,-5.668,0.433,0.212,0.707,87.378,120600,1,0
399,Tory Lanez,0.63,0.247,8,-17.482,0.862,0.106,0.804,90.001,54253,0,1
400,Tory Lanez,0.439,0.522,8,-7.351,0.18,0.105,0.461,129.03,274335,0,1
401,Tory Lanez,0.752,0.732,0,-5.362,0.131,0.0807,0.488,100.001,233546,0,1
402,Tory Lanez,0.565,0.519,10,-8.814,0.19,0.161,0.395,116.035,237452,1,0
403,Tory Lanez,0.422,0.349,4,-13.331,0.699,0.119,0.471,165.727,209747,0,1
404,Tory Lanez,0.328,0.534,7,-8.761,0.046,0.169,0.417,67.812,221490,0,1
405,Tory Lanez,0.527,0.537,0,-8.345,0.013,0.343,0.303,136.947,146400,0,1
406,Tory Lanez,0.56,0.681,11,-9.998,0.101,0.212,0.498,154.155,311029,0,1
407,Tory Lanez,0.368,0.436,7,-9.086,0.212,0.0722,0.211,86.932,404233,1,0
408,Tory Lanez,0.651,0.583,5,-8.442,0.0954,0.166,0.105,89.983,223602,1,0
409,Tory Lanez,0.458,0.654,5,-9.598,0.152,0.243,0.448,96.648,231919,0,1
410,Tory Lanez,0.401,0.655,1,-6.104,0.317,0.106,0.42,87.384,270967,1,0
411,Tory Lanez,0.459,0.531,8,-7.828,0.413,0.106,0.44,95.03,255434,0,1
412,Tory Lanez,0.522,0.671,10,-7.011,0.289,0.0799,0.389,90.145,292259,0,1
413,Tory Lanez,0.409,0.562,0,-7.72,0.211,0.097,0.635,113.341,333546,0,1
414,Tory Lanez,0.672,0.835,6,-6.46,0.0735,0.145,0.207,93.907,225469,0,1
415,Tory Lanez,0.458,0.491,5,-7.9,0.153,0.291,0.45,79.954,215017,1,0
416,Tory Lanez,0.525,0.128,7,-22.002,0.362,0.126,0.161,175.865,75560,1,0
417,Tory Lanez,0.846,0.859,1,-3.473,0.242,0.216,0.66,99.973,164737,1,0
418,Tory Lanez,0.966,0.561,8,-6.097,0.00198,0.105,0.323,105.004,173652,1,0
419,Tory Lanez,0.603,0.754,4,-6.4,0.0321,0.587,0.177,119.96,212143,0,1
420,Tory Lanez,0.619,0.705,6,-6.474,0.0224,0.23,0.554,74.987,204427,0,1
421,Tory Lanez,0.736,0.72,0,-4.889,0.114,0.0857,0.708,80.036,190549,1,0
422,Tory Lanez,0.713,0.801,10,-4.548,0.17,0.16,0.729,155.025,230440,1,0
423,Tory Lanez,0.731,0.669,0,-8.631,0.0733,0.0841,0.546,159.976,181982,1,0
424,Tory Lanez,0.685,0.832,1,-4.487,0.0861,0.107,0.842,80.005,199004,1,0
425,Tory Lanez,0.669,0.758,9,-4.666,0.145,0.461,0.615,155.89,160267,0,1
426,Tory Lanez,0.783,0.611,11,-5.452,0.0692,0.154,0.183,94.905,151649,1,0
427,Tory Lanez,0.65,0.645,1,-4.517,0.31,0.317,0.171,139.98,123578,1,0
428,Tory Lanez,0.711,0.781,2,-5.588,0.0195,0.404,0.819,76.468,169692,1,0
429,Tory Lanez,0.562,0.731,1,-5.295,0.0175,0.153,0.477,76.007,215177,1,0
430,Tory Lanez,0.688,0.861,7,-3.438,0.0172,0.145,0.35,159.996,244470,1,0
431,Tory Lanez,0.465,0.883,11,-4.381,0.278,0.0915,0.535,82.047,199627,0,1
432,Tory Lanez,0.634,0.784,8,-4.782,0.219,0.448,0.517,138.007,278515,0,1
433,Tory Lanez,0.721,0.884,0,-3.947,0.0393,0.325,0.544,160.056,168531,1,0
434,Tory Lanez,0.754,0.318,10,-18.83,0.691,0.254,0.346,56.468,28160,0,1
435,Tory Lanez,0.473,0.508,8,-10.979,0.372,0.162,0.251,77.046,207240,0,1
436,Tory Lanez,0.644,0.557,2,-6.101,0.103,0.345,0.104,130.002,208173,1,0
437,Tory Lanez,0.361,0.449,10,-10.137,0.329,0.161,0.317,84.556,228187,0,1
438,Tory Lanez,0.413,0.598,0,-8.333,0.0195,0.133,0.261,100.552,173933,0,1
439,Tory Lanez,0.51,0.601,4,-7.791,0.568,0.72,0.644,138.797,226960,0,1
440,Tory Lanez,0.666,0.506,7,-8.002,0.00787,0.596,0.342,160.152,243173,0,1
441,Tory Lanez,0.571,0.761,11,-5.45,0.631,0.28,0.615,80.314,249240,0,1
442,Tory Lanez,0.78,0.663,10,-5.591,0.115,0.0776,0.593,154.98,164133,0,1
443,Tory Lanez,0.435,0.476,10,-8.734,0.713,0.105,0.352,82.584,223587,1,0
444,Tory Lanez,0.55,0.617,10,-6.969,0.241,0.0939,0.257,75.105,251013,0,1
445,Tory Lanez,0.697,0.516,1,-9.466,0.00964,0.135,0.167,79.935,325853,0,1
446,Tory Lanez,0.603,0.746,8,-7.918,0.241,0.0943,0.595,84.357,348333,1,0
447,Tory Lanez,0.694,0.627,7,-5.025,0.0607,0.188,0.199,150.024,236760,1,0
448,Tory Lanez,0.689,0.451,8,-8.981,0.349,0.169,0.469,139.985,209400,0,1
449,Tory Lanez,0.513,0.457,5,-9.796,0.159,0.0623,0.709,101.952,191640,0,1
450,Tory Lanez,0.445,0.589,1,-9.516,0.113,0.363,0.0732,164.097,479840,0,1
451,Tory Lanez,0.473,0.86,1,-7.221,0.218,0.0965,0.505,81.169,214160,0,1
452,Tory Lanez,0.534,0.297,9,-18.747,0.618,0.121,0.376,82.778,99733,1,0
453,Tory Lanez,0.559,0.511,8,-8.975,0.0167,0.266,0.153,146.903,393120,1,0
454,Tory Lanez,0.362,0.0129,11,-31.219,0.41,0.0815,0.147,161.775,25667,0,1
455,Tory Lanez,0.478,0.403,6,-11.148,0.277,0.183,0.0897,125.047,233067,0,1
456,Tory Lanez,0.772,0.0789,11,-18.721,0.629,0.0915,0.766,117.656,39987,1,0
457,Tory Lanez,0.485,0.489,10,-10.783,0.127,0.144,0.225,190.332,286920,0,1
458,Tory Lanez,0.571,0.469,8,-17.177,0.14,0.118,0.346,89.622,65253,0,1
459,Tory Lanez,0.498,0.514,4,-8.373,0.0101,0.143,0.0879,108.052,339520,0,1
460,Tory Lanez,0.471,0.327,10,-19.184,0.408,0.199,0.0756,105.16,57187,0,1
461,Tory Lanez,0.541,0.448,1,-9.813,0.042,0.078,0.0646,87.193,215520,1,0
462,Tory Lanez,0.422,0.491,10,-17.874,0.763,0.273,0.197,62.254,51093,0,1
463,Tory Lanez,0.558,0.378,11,-9.902,0.511,0.0421,0.183,136.234,329467,0,1
464,Tory Lanez,0.487,0.656,5,-8.867,0.264,0.0944,0.182,90.078,334840,0,1
465,Tory Lanez,0.504,0.157,2,-28.818,0.399,0.34,0.582,83.31,23933,1,0
466,Tory Lanez,0.51,0.447,6,-11.232,0.58,0.263,0.389,77.522,199013,0,1
467,Tory Lanez,0.575,0.0508,0,-19.004,0.416,0.109,0.0274,91.34,69813,1,0
468,Tory Lanez,0.609,0.431,4,-11.417,0.375,0.13,0.237,147.91,261933,0,1
469,Tory Lanez,0.602,0.0928,8,-22.903,0.411,0.463,0.0689,79.859,80947,1,0
470,Tory Lanez,0.497,0.575,10,-8.106,0.594,0.244,0.431,79.191,304947,0,1
471,Tory Lanez,0.367,0.127,9,-24.094,0.803,0.177,0.196,134.558,126093,0,1
472,Tory Lanez,0.588,0.484,8,-10.532,0.636,0.329,0.511,116.553,324227,0,1
473,Tory Lanez,0.57,0.201,5,-22.714,0.307,0.0452,0.212,81.053,93467,1,0
474,Tory Lanez,0.494,0.592,7,-7.897,0.0169,0.0706,0.343,145.372,268973,0,1
475,Tory Lanez,0.324,0.0507,7,-30.587,0.124,0.142,0.5,169.041,22080,1,0
476,Tory Lanez,0.535,0.524,11,-10.476,0.0759,0.12,0.241,71.461,237787,0,1
477,Tory Lanez,0.42,0.945,9,-10.71,0.653,0.867,0.439,66.958,30613,1,0
478,Tory Lanez,0.53,0.502,11,-8.179,0.00949,0.12,0.25,189.934,228640,0,1
479,Tory Lanez,0.303,0.0242,7,-53.341,0.847,0.184,0.0398,77.967,24613,0,1
480,Tory Lanez,0.612,0.664,1,-5.907,0.0577,0.0738,0.442,179.927,182930,0,1
481,Tory Lanez,0.497,0.949,10,-5.693,0.134,0.104,0.74,193.487,143882,0,1
482,Tory Lanez,0.676,0.659,11,-5.123,0.194,0.283,0.595,134.985,193994,0,1
483,Tory Lanez,0.781,0.674,1,-7.015,0.000301,0.104,0.14,143.965,267082,1,0
484,J. Cole,0.622,0.794,7,-4.45,0.228,0.547,0.216,71.047,196946,0,1
485,J. Cole,0.657,0.694,4,-6.109,0.12,0.62,0.244,198.674,148421,0,1
486,J. Cole,0.647,0.574,7,-7.029,0.053,0.113,0.0794,139.81,218802,0,1
487,J. Cole,0.632,0.748,1,-5.389,0.0441,0.309,0.354,82.516,177337,1,0
488,J. Cole,0.744,0.73,11,-6.576,0.216,0.188,0.711,93.953,112579,0,1
489,J. Cole,0.694,0.625,2,-5.699,0.3,0.308,0.24,125.106,163302,0,1
490,J. Cole,0.893,0.668,4,-7.926,0.0955,0.0968,0.293,89.029,218210,0,1
491,J. Cole,0.618,0.625,1,-8.008,0.491,0.17,0.512,90.038,266291,1,0
492,J. Cole,0.767,0.587,1,-5.344,0.0896,0.0879,0.0974,99.084,133022,1,0
493,J. Cole,0.604,0.626,10,-7.068,0.0642,0.261,0.296,81.401,306257,0,1
494,J. Cole,0.724,0.912,9,-5.628,0.313,0.0921,0.477,89.971,168763,1,0
495,J. Cole,0.417,0.679,2,-6.126,0.184,0.217,0.291,92.033,238972,1,0
496,J. Cole,0.63,0.621,0,-6.442,0.573,0.667,0.163,138.665,202040,1,0
497,J. Cole,0.834,0.533,0,-5.478,0.0279,0.0328,0.715,149.832,169147,1,0
498,J. Cole,0.701,0.666,10,-5.185,0.0376,0.259,0.221,135.123,229387,0,1
499,J. Cole,0.599,0.554,9,-7.18,0.247,0.231,0.377,110.276,194613,1,0
500,J. Cole,0.523,0.688,1,-6.233,0.352,0.314,0.347,174.086,275987,1,0
501,J. Cole,0.785,0.611,10,-6.797,0.548,0.114,0.474,124.014,174360,0,1
502,J. Cole,0.794,0.835,1,-3.296,0.066,0.173,0.229,147.994,123413,1,0
503,J. Cole,0.61,0.799,11,-4.291,0.303,0.423,0.695,88.061,238453,0,1
504,J. Cole,0.758,0.698,5,-6.164,0.194,0.126,0.197,106.063,223013,1,0
505,J. Cole,0.599,0.685,6,-6.206,0.771,0.295,0.583,80.239,167787,0,1
506,J. Cole,0.787,0.623,2,-6.404,0.564,0.0748,0.649,120.967,217867,1,0
507,J. Cole,0.542,0.721,7,-5.34,0.508,0.552,0.701,83.804,210467,1,0
508,J. Cole,0.73,0.554,1,-5.974,0.372,0.0958,0.246,140.647,151827,1,0
509,J. Cole,0.947,0.373,1,-7.039,0.154,0.0795,0.373,129.962,178373,1,0
510,J. Cole,0.772,0.592,7,-6.517,0.128,0.0972,0.54,75.48,284040,0,1
511,J. Cole,0.843,0.499,8,-6.951,0.167,0.171,0.489,125.985,213000,1,0
512,J. Cole,0.694,0.868,1,-5.657,0.181,0.109,0.604,95.969,237853,1,0
513,J. Cole,0.829,0.678,0,-7.175,0.0848,0.124,0.215,147.004,382307,1,0
514,J. Cole,0.613,0.452,9,-7.921,0.474,0.364,0.188,171.065,152973,1,0
515,J. Cole,0.861,0.688,10,-5.641,0.072,0.239,0.501,150.033,205200,0,1
516,J. Cole,0.914,0.445,2,-7.46,0.265,0.0827,0.612,129.993,157213,1,0
517,J. Cole,0.726,0.63,6,-7.929,0.0929,0.297,0.716,83.291,196920,1,0
518,J. Cole,0.58,0.56,7,-8.405,0.0679,0.154,0.556,75.479,223533,1,0
519,J. Cole,0.799,0.545,1,-6.445,0.202,0.0739,0.536,144.947,150720,1,0
520,J. Cole,0.58,0.407,10,-9.577,0.52,0.108,0.617,87.497,206000,0,1
521,J. Cole,0.882,0.57,1,-6.095,0.028,0.318,0.492,77.956,199707,1,0
522,J. Cole,0.706,0.387,2,-9.527,0.215,0.147,0.1,148.099,202213,1,0
523,J. Cole,0.515,0.639,7,-5.387,0.132,0.0835,0.354,84.377,163053,0,1
524,J. Cole,0.668,0.807,11,-6.881,0.0377,0.325,0.174,151.069,333227,0,1
525,J. Cole,0.471,0.559,0,-6.445,0.445,0.0945,0.386,79.484,261053,1,0
526,J. Cole,0.63,0.621,0,-6.442,0.573,0.667,0.163,138.665,202040,1,0
527,J. Cole,0.834,0.533,0,-5.478,0.0279,0.0328,0.715,149.832,169147,1,0
528,J. Cole,0.701,0.666,10,-5.185,0.0376,0.259,0.221,135.123,229387,0,1
529,J. Cole,0.599,0.554,9,-7.18,0.247,0.231,0.377,110.276,194613,1,0
530,J. Cole,0.523,0.688,1,-6.233,0.352,0.314,0.347,174.086,275987,1,0
531,J. Cole,0.785,0.611,10,-6.797,0.548,0.114,0.474,124.014,174360,0,1
532,J. Cole,0.794,0.835,1,-3.296,0.066,0.173,0.229,147.994,123413,1,0
533,J. Cole,0.61,0.799,11,-4.291,0.303,0.423,0.695,88.061,238453,0,1
534,J. Cole,0.758,0.698,5,-6.164,0.194,0.126,0.197,106.063,223013,1,0
535,J. Cole,0.599,0.685,6,-6.206,0.771,0.295,0.583,80.239,167787,0,1
536,J. Cole,0.787,0.623,2,-6.404,0.564,0.0748,0.649,120.967,217867,1,0
537,J. Cole,0.542,0.721,7,-5.34,0.508,0.552,0.701,83.804,210467,1,0
538,J. Cole,0.73,0.554,1,-5.974,0.372,0.0958,0.246,140.647,151827,1,0
539,J. Cole,0.947,0.373,1,-7.039,0.154,0.0795,0.373,129.962,178373,1,0
540,J. Cole,0.772,0.592,7,-6.517,0.128,0.0972,0.54,75.48,284040,0,1
541,J. Cole,0.843,0.499,8,-6.951,0.167,0.171,0.489,125.985,213000,1,0
542,J. Cole,0.694,0.868,1,-5.657,0.181,0.109,0.604,95.969,237853,1,0
543,J. Cole,0.829,0.678,0,-7.175,0.0848,0.124,0.215,147.004,382307,1,0
544,J. Cole,0.512,0.28,8,-16.708,0.811,0.087,0.545,111.446,107162,0,1
545,J. Cole,0.828,0.783,0,-6.321,0.236,0.108,0.178,141.868,191437,1,0
546,J. Cole,0.699,0.476,1,-6.502,0.0325,0.0985,0.366,104.926,217841,1,0
547,J. Cole,0.729,0.549,1,-8.084,0.176,0.382,0.38,77.954,237312,1,0
548,J. Cole,0.772,0.494,8,-7.796,0.0995,0.0733,0.353,81.831,216706,1,0
549,J. Cole,0.87,0.37,4,-7.869,0.152,0.0923,0.64,149.87,133917,1,0
550,J. Cole,0.783,0.521,6,-6.71,0.509,0.62,0.457,116.199,200310,0,1
551,J. Cole,0.699,0.567,10,-9.246,0.163,0.141,0.648,84.42,315772,0,1
552,J. Cole,0.547,0.448,5,-8.352,0.641,0.119,0.141,171.16,197822,0,1
553,J. Cole,0.846,0.647,2,-7.916,0.0858,0.116,0.537,81.996,257647,1,0
554,J. Cole,0.713,0.627,8,-9.306,0.0501,0.0563,0.217,75.046,286729,1,0
555,J. Cole,0.798,0.655,2,-5.876,0.157,0.172,0.609,92.197,190360,1,0
556,J. Cole,0.622,0.416,10,-10.962,0.531,0.293,0.171,74.614,127880,0,1
557,J. Cole,0.763,0.425,3,-10.555,0.437,0.127,0.233,91.87,201667,0,1
558,J. Cole,0.645,0.4,9,-11.487,0.283,0.169,0.172,174.16,264747,1,0
559,J. Cole,0.861,0.346,7,-7.937,0.707,0.141,0.632,120.011,194347,0,1
560,J. Cole,0.363,0.205,2,-15.16,0.771,0.289,0.0398,73.929,209080,1,0
561,J. Cole,0.583,0.517,11,-10.626,0.675,0.0966,0.23,106.92,331480,0,1
562,J. Cole,0.898,0.276,11,-12.378,0.289,0.107,0.444,138.973,216520,0,1
563,J. Cole,0.695,0.476,7,-9.89,0.214,0.0692,0.612,161.969,316920,0,1
564,J. Cole,0.487,0.19,2,-15.23,0.78,0.101,0.0461,126.332,278920,1,0
565,J. Cole,0.678,0.472,11,-10.352,0.382,0.0883,0.48,79.316,530253,0,1
566,J. Cole,0.266,0.47,2,-11.847,0.0644,0.82,0.0863,86.084,126080,0,1
567,J. Cole,0.532,0.781,7,-7.355,0.056,0.704,0.206,86.585,415693,0,1
568,J. Cole,0.44,0.869,6,-6.923,0.0548,0.327,0.48,180.118,265880,0,1
569,J. Cole,0.499,0.842,1,-6.375,0.11,0.953,0.296,75.811,272987,1,0
570,J. Cole,0.664,0.662,10,-8.206,0.179,0.754,0.185,98.268,284960,0,1
571,J. Cole,0.685,0.895,10,-6.662,0.0616,0.928,0.331,93.53,219480,0,1
572,J. Cole,0.529,0.443,11,-10.368,0.069,0.591,0.0609,86.937,467867,0,1
573,J. Cole,0.545,0.702,1,-8.975,0.107,0.927,0.174,115.555,410280,1,0
574,J. Cole,0.704,0.762,1,-8.582,0.0507,0.893,0.234,132.205,286587,1,0
575,J. Cole,0.63,0.695,10,-7.666,0.0847,0.77,0.163,102.647,356187,0,1
576,J. Cole,0.419,0.459,9,-11.659,0.147,0.822,0.174,81.891,181880,0,1
577,J. Cole,0.619,0.738,5,-7.559,0.202,0.513,0.354,139.639,286107,1,0
578,J. Cole,0.555,0.577,0,-9.64,0.455,0.924,0.182,86.338,464813,0,1
579,J. Cole,0.435,0.268,7,-15.164,0.844,0.107,0.119,78.802,129267,0,1
580,J. Cole,0.515,0.555,5,-8.453,0.239,0.0911,0.37,82.147,242813,1,0
581,J. Cole,0.517,0.697,6,-8.241,0.0703,0.129,0.545,175.915,239280,0,1
582,J. Cole,0.542,0.791,1,-6.403,0.364,0.343,0.276,75.741,264213,1,0
583,J. Cole,0.78,0.533,10,-7.986,0.462,0.187,0.294,94.956,269587,0,1
584,J. Cole,0.593,0.741,11,-7.241,0.316,0.57,0.597,175.714,288173,1,0
585,J. Cole,0.677,0.54,9,-9.947,0.0546,0.062,0.333,84.462,257947,0,1
586,J. Cole,0.898,0.38,10,-10.488,0.33,0.312,0.359,127.995,301133,0,1
587,J. Cole,0.679,0.524,10,-8.338,0.264,0.0555,0.474,99.912,292987,0,1
588,J. Cole,0.645,0.709,9,-8.638,0.0895,0.0992,0.325,160.023,219173,0,1
589,J. Cole,0.802,0.523,5,-10.081,0.58,0.115,0.521,134.01,293027,1,0
590,J. Cole,0.565,0.577,8,-10.17,0.583,0.15,0.382,81.909,211693,1,0
591,J. Cole,0.661,0.456,8,-8.832,0.862,0.175,0.301,82.847,875413,1,0
592,J. Cole,0.52,0.937,7,-4.14,0.037,0.348,0.707,81.994,177024,1,0
593,J. Cole,0.751,0.663,10,-12.49,0.0678,0.116,0.688,104.812,133642,0,1
594,J. Cole,0.773,0.907,1,-5.069,0.256,0.118,0.661,96.237,107076,1,0
595,J. Cole,0.606,0.914,0,-4.837,0.0527,0.252,0.448,82.826,235207,1,0
596,J. Cole,0.669,0.818,10,-8.021,0.284,0.377,0.538,83.185,211566,0,1
597,J. Cole,0.428,0.766,8,-6.845,0.738,0.185,0.586,76.969,224653,0,1
598,J. Cole,0.384,0.928,7,-10.478,0.111,0.459,0.616,162.907,163422,1,0
599,J. Cole,0.686,0.829,3,-7.327,0.0311,0.153,0.342,91.014,128653,1,0
600,J. Cole,0.717,0.777,11,-7.818,0.0378,0.0735,0.39,160.037,192522,0,1
601,J. Cole,0.824,0.664,1,-7.642,0.274,0.577,0.664,88.022,226273,1,0
602,J. Cole,0.539,0.824,5,-5.978,0.283,0.139,0.24,160.087,235154,0,1
603,J. Cole,0.656,0.836,11,-6.075,0.0493,0.367,0.0483,107.36,307867,0,1
604,J. Cole,0.646,0.608,0,-10.688,0.651,0.353,0.966,161.246,46067,0,1
